Title,Vessels,Cranes,Generations,PopulationSize,Crossover,Mutation,BestDelay,TimeMS
"Varied and real impossible solution - EDT",8,1,50,40,0.50,0.20,0,1
"Varied and real impossible solution - EDT",8,1,50,40,0.60,0.05,0,0
"Varied and real impossible solution - EDT",8,1,50,40,0.60,0.05,0,1
"Varied and real impossible solution - EDT",8,1,50,40,0.60,0.10,0,0
"Varied and real impossible solution - EDT",8,1,50,40,0.60,0.10,0,1
"Varied and real impossible solution - EDT",8,1,50,40,0.60,0.15,0,0
"Varied and real impossible solution - EDT",8,1,50,40,0.60,0.15,0,0
"Varied and real impossible solution - EDT",8,1,50,40,0.60,0.20,0,1
"Varied and real impossible solution - EDT",8,1,50,40,0.60,0.20,0,0
"Varied and real impossible solution - EDT",8,1,50,40,0.70,0.05,0,1
"Varied and real impossible solution - EDT",8,1,50,40,0.70,0.05,0,0
"Varied and real impossible solution - EDT",8,1,50,40,0.70,0.10,0,1
"Varied and real impossible solution - EDT",8,1,50,40,0.70,0.10,0,0
"Varied and real impossible solution - EDT",8,1,50,40,0.70,0.15,0,1
"Varied and real impossible solution - EDT",8,1,50,40,0.70,0.15,0,0
"Varied and real impossible solution - EDT",8,1,50,40,0.70,0.20,0,1
"Varied and real impossible solution - EDT",8,1,50,40,0.70,0.20,0,0
"Varied and real impossible solution - EDT",8,1,50,40,0.80,0.05,0,1
"Varied and real impossible solution - EDT",8,1,50,40,0.80,0.05,0,0
"Varied and real impossible solution - EDT",8,1,50,40,0.80,0.10,0,1
"Varied and real impossible solution - EDT",8,1,50,40,0.80,0.10,0,0
"Varied and real impossible solution - EDT",8,1,50,40,0.80,0.15,0,1
"Varied and real impossible solution - EDT",8,1,50,40,0.80,0.15,0,0
"Varied and real impossible solution - EDT",8,1,50,40,0.80,0.20,0,1
"Varied and real impossible solution - EDT",8,1,50,40,0.80,0.20,0,0
"Varied and real impossible solution - EDT",8,1,50,40,0.90,0.05,0,1
"Varied and real impossible solution - EDT",8,1,50,40,0.90,0.05,0,0
"Varied and real impossible solution - EDT",8,1,50,40,0.90,0.10,0,1
"Varied and real impossible solution - EDT",8,1,50,40,0.90,0.10,0,0
"Varied and real impossible solution - EDT",8,1,50,40,0.90,0.15,0,1
"Varied and real impossible solution - EDT",8,1,50,40,0.90,0.15,0,0
"Varied and real impossible solution - EDT",8,1,50,40,0.90,0.20,0,1
"Varied and real impossible solution - EDT",8,1,50,40,0.90,0.20,0,0
"Varied and real impossible solution - EDT",8,1,50,50,0.40,0.05,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.40,0.05,0,0
"Varied and real impossible solution - EDT",8,1,50,50,0.40,0.10,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.40,0.10,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.40,0.15,0,0
"Varied and real impossible solution - EDT",8,1,50,50,0.40,0.15,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.40,0.20,0,0
"Varied and real impossible solution - EDT",8,1,50,50,0.40,0.20,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.50,0.05,0,0
"Varied and real impossible solution - EDT",8,1,50,50,0.50,0.05,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.50,0.10,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.50,0.10,0,0
"Varied and real impossible solution - EDT",8,1,50,50,0.50,0.15,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.50,0.15,0,0
"Varied and real impossible solution - EDT",8,1,50,50,0.50,0.20,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.50,0.20,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.60,0.05,0,0
"Varied and real impossible solution - EDT",8,1,50,50,0.60,0.05,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.60,0.10,0,0
"Varied and real impossible solution - EDT",8,1,50,50,0.60,0.10,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.60,0.15,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.60,0.15,0,0
"Varied and real impossible solution - EDT",8,1,50,50,0.60,0.20,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.60,0.20,0,0
"Varied and real impossible solution - EDT",8,1,50,50,0.70,0.05,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.70,0.05,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.70,0.10,0,0
"Varied and real impossible solution - EDT",8,1,50,50,0.70,0.10,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.70,0.15,0,0
"Varied and real impossible solution - EDT",8,1,50,50,0.70,0.15,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.70,0.20,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.70,0.20,0,0
"Varied and real impossible solution - EDT",8,1,50,50,0.80,0.05,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.80,0.05,0,0
"Varied and real impossible solution - EDT",8,1,50,50,0.80,0.10,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.80,0.10,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.80,0.15,0,0
"Varied and real impossible solution - EDT",8,1,50,50,0.80,0.15,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.80,0.20,0,0
"Varied and real impossible solution - EDT",8,1,50,50,0.80,0.20,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.90,0.05,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.90,0.05,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.90,0.10,0,0
"Varied and real impossible solution - EDT",8,1,50,50,0.90,0.10,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.90,0.15,0,0
"Varied and real impossible solution - EDT",8,1,50,50,0.90,0.15,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.90,0.20,0,1
"Varied and real impossible solution - EDT",8,1,50,50,0.90,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.40,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.40,0.05,0,1
"Varied and real impossible solution - EDT",8,1,80,10,0.40,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.40,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.40,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.40,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.40,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.40,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.50,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.50,0.05,0,1
"Varied and real impossible solution - EDT",8,1,80,10,0.50,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.50,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.50,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.50,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.50,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.50,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.60,0.05,0,1
"Varied and real impossible solution - EDT",8,1,80,10,0.60,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.60,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.60,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.60,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.60,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.60,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.60,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,10,0.70,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.70,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.70,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.70,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.70,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.70,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.70,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.70,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.80,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.80,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.80,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.80,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.80,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.80,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.80,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,10,0.80,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.90,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.90,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.90,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.90,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.90,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.90,0.15,0,1
"Varied and real impossible solution - EDT",8,1,80,10,0.90,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,10,0.90,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.40,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.40,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.40,0.10,0,1
"Varied and real impossible solution - EDT",8,1,80,20,0.40,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.40,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.40,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.40,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,20,0.40,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.50,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.50,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.50,0.10,0,1
"Varied and real impossible solution - EDT",8,1,80,20,0.50,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.50,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.50,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.50,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,20,0.50,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.60,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.60,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.60,0.10,0,1
"Varied and real impossible solution - EDT",8,1,80,20,0.60,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.60,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.60,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.60,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,20,0.60,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.70,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.70,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.70,0.10,0,1
"Varied and real impossible solution - EDT",8,1,80,20,0.70,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.70,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.70,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.70,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,20,0.70,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.80,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.80,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.80,0.10,0,1
"Varied and real impossible solution - EDT",8,1,80,20,0.80,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.80,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.80,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.80,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,20,0.80,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.90,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.90,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.90,0.10,0,1
"Varied and real impossible solution - EDT",8,1,80,20,0.90,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.90,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.90,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,20,0.90,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,20,0.90,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.40,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.40,0.05,0,1
"Varied and real impossible solution - EDT",8,1,80,30,0.40,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.40,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.40,0.15,0,1
"Varied and real impossible solution - EDT",8,1,80,30,0.40,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.40,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,30,0.40,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.50,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.50,0.05,0,1
"Varied and real impossible solution - EDT",8,1,80,30,0.50,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.50,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.50,0.15,0,1
"Varied and real impossible solution - EDT",8,1,80,30,0.50,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.50,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.50,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,30,0.60,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.60,0.05,0,1
"Varied and real impossible solution - EDT",8,1,80,30,0.60,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.60,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.60,0.15,0,1
"Varied and real impossible solution - EDT",8,1,80,30,0.60,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.60,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.60,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,30,0.70,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.70,0.05,0,1
"Varied and real impossible solution - EDT",8,1,80,30,0.70,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.70,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.70,0.15,0,1
"Varied and real impossible solution - EDT",8,1,80,30,0.70,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.70,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.70,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,30,0.80,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.80,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.80,0.10,0,1
"Varied and real impossible solution - EDT",8,1,80,30,0.80,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.80,0.15,0,1
"Varied and real impossible solution - EDT",8,1,80,30,0.80,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.80,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.80,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,30,0.90,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.90,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.90,0.10,0,1
"Varied and real impossible solution - EDT",8,1,80,30,0.90,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.90,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.90,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.90,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,30,0.90,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,40,0.40,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.40,0.05,0,1
"Varied and real impossible solution - EDT",8,1,80,40,0.40,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.40,0.10,0,1
"Varied and real impossible solution - EDT",8,1,80,40,0.40,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.40,0.15,0,1
"Varied and real impossible solution - EDT",8,1,80,40,0.40,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.40,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,40,0.50,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.50,0.05,0,1
"Varied and real impossible solution - EDT",8,1,80,40,0.50,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.50,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.50,0.15,0,1
"Varied and real impossible solution - EDT",8,1,80,40,0.50,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.50,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,40,0.50,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.60,0.05,0,1
"Varied and real impossible solution - EDT",8,1,80,40,0.60,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.60,0.10,0,1
"Varied and real impossible solution - EDT",8,1,80,40,0.60,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.60,0.15,0,1
"Varied and real impossible solution - EDT",8,1,80,40,0.60,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.60,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,40,0.60,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.70,0.05,0,1
"Varied and real impossible solution - EDT",8,1,80,40,0.70,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.70,0.10,0,1
"Varied and real impossible solution - EDT",8,1,80,40,0.70,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.70,0.15,0,1
"Varied and real impossible solution - EDT",8,1,80,40,0.70,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.70,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,40,0.70,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.80,0.05,0,1
"Varied and real impossible solution - EDT",8,1,80,40,0.80,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.80,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.80,0.10,0,1
"Varied and real impossible solution - EDT",8,1,80,40,0.80,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.80,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.80,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,40,0.80,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.90,0.05,0,1
"Varied and real impossible solution - EDT",8,1,80,40,0.90,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.90,0.10,0,1
"Varied and real impossible solution - EDT",8,1,80,40,0.90,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.90,0.15,0,1
"Varied and real impossible solution - EDT",8,1,80,40,0.90,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,40,0.90,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,40,0.90,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,50,0.40,0.05,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.40,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,50,0.40,0.10,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.40,0.10,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.40,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,50,0.40,0.15,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.40,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,50,0.40,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.50,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,50,0.50,0.05,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.50,0.10,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.50,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,50,0.50,0.15,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.50,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,50,0.50,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.50,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.60,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,50,0.60,0.05,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.60,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,50,0.60,0.10,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.60,0.15,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.60,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,50,0.60,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.60,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,50,0.70,0.05,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.70,0.05,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.70,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,50,0.70,0.10,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.70,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,50,0.70,0.15,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.70,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.70,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,50,0.80,0.05,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.80,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,50,0.80,0.10,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.80,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,50,0.80,0.15,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.80,0.15,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.80,0.20,0,0
"Varied and real impossible solution - EDT",8,1,80,50,0.80,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.90,0.05,0,0
"Varied and real impossible solution - EDT",8,1,80,50,0.90,0.05,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.90,0.10,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.90,0.10,0,0
"Varied and real impossible solution - EDT",8,1,80,50,0.90,0.15,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.90,0.15,0,0
"Varied and real impossible solution - EDT",8,1,80,50,0.90,0.20,0,1
"Varied and real impossible solution - EDT",8,1,80,50,0.90,0.20,0,1
"Varied and real impossible solution - SOT",8,1,50,10,0.40,0.05,286,41
"Varied and real impossible solution - SOT",8,1,50,10,0.40,0.05,286,42
"Varied and real impossible solution - SOT",8,1,50,10,0.40,0.10,280,44
"Varied and real impossible solution - SOT",8,1,50,10,0.40,0.10,273,43
"Varied and real impossible solution - SOT",8,1,50,10,0.40,0.15,206,46
"Varied and real impossible solution - SOT",8,1,50,10,0.40,0.15,211,48
"Varied and real impossible solution - SOT",8,1,50,10,0.40,0.20,151,48
"Varied and real impossible solution - SOT",8,1,50,10,0.40,0.20,200,47
"Varied and real impossible solution - SOT",8,1,50,10,0.50,0.05,365,40
"Varied and real impossible solution - SOT",8,1,50,10,0.50,0.05,286,39
"Varied and real impossible solution - SOT",8,1,50,10,0.50,0.10,280,40
"Varied and real impossible solution - SOT",8,1,50,10,0.50,0.10,286,42
"Varied and real impossible solution - SOT",8,1,50,10,0.50,0.15,273,43
"Varied and real impossible solution - SOT",8,1,50,10,0.50,0.15,206,43
"Varied and real impossible solution - SOT",8,1,50,10,0.50,0.20,155,44
"Varied and real impossible solution - SOT",8,1,50,10,0.50,0.20,200,45
"Varied and real impossible solution - SOT",8,1,50,10,0.60,0.05,286,39
"Varied and real impossible solution - SOT",8,1,50,10,0.60,0.05,365,38
"Varied and real impossible solution - SOT",8,1,50,10,0.60,0.10,273,39
"Varied and real impossible solution - SOT",8,1,50,10,0.60,0.10,286,39
"Varied and real impossible solution - SOT",8,1,50,10,0.60,0.15,273,41
"Varied and real impossible solution - SOT",8,1,50,10,0.60,0.15,273,41
"Varied and real impossible solution - SOT",8,1,50,10,0.60,0.20,200,42
"Varied and real impossible solution - SOT",8,1,50,10,0.60,0.20,206,43
"Varied and real impossible solution - SOT",8,1,50,10,0.70,0.05,373,37
"Varied and real impossible solution - SOT",8,1,50,10,0.70,0.05,373,36
"Varied and real impossible solution - SOT",8,1,50,10,0.70,0.10,286,39
"Varied and real impossible solution - SOT",8,1,50,10,0.70,0.10,286,38
"Varied and real impossible solution - SOT",8,1,50,10,0.70,0.15,211,40
"Varied and real impossible solution - SOT",8,1,50,10,0.70,0.15,211,39
"Varied and real impossible solution - SOT",8,1,50,10,0.70,0.20,273,41
"Varied and real impossible solution - SOT",8,1,50,10,0.70,0.20,273,40
"Varied and real impossible solution - SOT",8,1,50,10,0.80,0.05,373,35
"Varied and real impossible solution - SOT",8,1,50,10,0.80,0.05,373,34
"Varied and real impossible solution - SOT",8,1,50,10,0.80,0.10,280,36
"Varied and real impossible solution - SOT",8,1,50,10,0.80,0.10,286,36
"Varied and real impossible solution - SOT",8,1,50,10,0.80,0.15,273,38
"Varied and real impossible solution - SOT",8,1,50,10,0.80,0.15,273,37
"Varied and real impossible solution - SOT",8,1,50,10,0.80,0.20,211,38
"Varied and real impossible solution - SOT",8,1,50,10,0.80,0.20,273,39
"Varied and real impossible solution - SOT",8,1,50,10,0.90,0.05,373,34
"Varied and real impossible solution - SOT",8,1,50,10,0.90,0.05,365,34
"Varied and real impossible solution - SOT",8,1,50,10,0.90,0.10,286,35
"Varied and real impossible solution - SOT",8,1,50,10,0.90,0.10,365,36
"Varied and real impossible solution - SOT",8,1,50,10,0.90,0.15,211,37
"Varied and real impossible solution - SOT",8,1,50,10,0.90,0.15,273,37
"Varied and real impossible solution - SOT",8,1,50,10,0.90,0.20,206,38
"Varied and real impossible solution - SOT",8,1,50,10,0.90,0.20,273,39
"Varied and real impossible solution - SOT",8,1,50,20,0.40,0.05,280,91
"Varied and real impossible solution - SOT",8,1,50,20,0.40,0.05,286,94
"Varied and real impossible solution - SOT",8,1,50,20,0.40,0.10,211,96
"Varied and real impossible solution - SOT",8,1,50,20,0.40,0.10,206,96
"Varied and real impossible solution - SOT",8,1,50,20,0.40,0.15,200,100
"Varied and real impossible solution - SOT",8,1,50,20,0.40,0.15,200,101
"Varied and real impossible solution - SOT",8,1,50,20,0.40,0.20,140,104
"Varied and real impossible solution - SOT",8,1,50,20,0.40,0.20,155,108
"Varied and real impossible solution - SOT",8,1,50,20,0.50,0.05,286,84
"Varied and real impossible solution - SOT",8,1,50,20,0.50,0.05,286,85
"Varied and real impossible solution - SOT",8,1,50,20,0.50,0.10,211,89
"Varied and real impossible solution - SOT",8,1,50,20,0.50,0.10,206,88
"Varied and real impossible solution - SOT",8,1,50,20,0.50,0.15,200,93
"Varied and real impossible solution - SOT",8,1,50,20,0.50,0.15,155,91
"Varied and real impossible solution - SOT",8,1,50,20,0.50,0.20,151,98
"Varied and real impossible solution - SOT",8,1,50,20,0.50,0.20,155,97
"Varied and real impossible solution - SOT",8,1,50,20,0.60,0.05,286,80
"Varied and real impossible solution - SOT",8,1,50,20,0.60,0.05,286,79
